類別代號,類別,信筒樣式代號,信筒樣式,縣市,鄉鎮市區,村里,路名,地址描述,服務單位,聯絡電話,備註,x座標,y座標
3,普通信筒,2,雙口,桃園市,中壢區,光明里,中央西路二段273號,忠壢志廣郵局門口,桃園郵局中壢投遞股,(03)4622472,17:00,121.21126000000001,24.961610999999998
3,普通信筒,2,雙口,桃園市,中壢區,忠義里,中華路一段905號,中壢忠義郵局門口,桃園郵局中壢投遞股,(03)4622472,17:00,121.24445,24.966349
3,普通信筒,2,雙口,桃園市,中壢區,水尾里,萬能路1號,萬能科大,桃園郵局中壢投遞股,(03)4622472#20,11:00,121.234444,24.990833
3,普通信筒,2,雙口,桃園市,中壢區,仁德里,興仁路三段19號,中壢華勛郵局門口,桃園郵局中壢投遞股,(03)4622472#20,17:00,1.2E-5,2.0E-6
3,普通信筒,2,雙口,桃園市,中壢區,莊敬里,永強街137號,,桃園郵局中壢投遞股,(03)4622472#20,11:00,121.258942,24.970773
3,普通信筒,1,單口,桃園市,中壢區,成功里,成章二街110號,,桃園郵局中壢投遞股,(03)4622472#20,11:00,121.257648,24.979764
3,普通信筒,2,雙口,桃園市,楊梅區,楊梅里,大平街7號,楊梅郵局門口,楊梅郵局,(03)4755283#11,17:30,121.14789300000001,24.910907
4,普通信箱,2,雙口,桃園市,楊梅區,青山里,青山一街2號,,楊梅郵局,(03)4755283#11,11:00,121.177668,24.922899
4,普通信箱,2,雙口,桃園市,楊梅區,裕成里,裕成路164巷5號,,楊梅郵局,(03)4755283#11,10:10,121.16052499999999,24.898483000000002
3,普通信筒,3,四口,高雄市,大寮區,永芳里,內厝路153號,中保亭廟前,鳳山郵局快捷股,(07)7414103,收信時間17:02,120.391482,22.606905
3,普通信筒,2,雙口,高雄市,大寮區,翁園里,翁園路110號邊,,鳳山郵局快捷股,(07)7414103,收信時間17:08,120.409038,22.622028
4,普通信箱,2,雙口,高雄市,田寮區,新興里,新興路58號,,阿蓮郵局,(07)6312140,收信時間10:00,120.369342,22.835835
3,普通信筒,2,雙口,高雄市,岡山區,碧紅里,岡燕路111號,岡山火車站前,岡山郵局郵務股,(07)6212462#134,收信時間11:00,120.298792,22.792693999999997
4,普通信箱,1,單口,高雄市,岡山區,華崗里,嘉新東路2段66號,營區門口,岡山郵局郵務股,(07)6212462#134,收信時間10:00,120.326388,22.823333
5,限時普通雙用信筒,2,雙口,高雄市,阿蓮區,復安里,復安211-46號,天山營區正對面,阿蓮郵局,(07)6312140,收信時間10:00,120.317954,22.869831
5,限時普通雙用信筒,2,雙口,高雄市,阿蓮區,阿蓮里,中正路526號,,阿蓮郵局,(07)6312140,收信時間10:00,120.330655,22.88077
3,普通信筒,2,雙口,新北市,三芝區,後厝里,海景四街9號,社區管理中心旁,三芝郵局(三重33支),(02)26366259#222,收信時間1135,121.474353,25.2471
3,普通信筒,2,雙口,新北市,三重區,中興里,重新路5段656號,金陵女中,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.467222,25.043055
3,普通信筒,2,雙口,新北市,三重區,田安里,三民街110號,,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.48509700000001,25.063415
4,普通信箱,2,雙口,新北市,三重區,光陽里,三陽路141號,三重第9代辦所,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.482836,25.059014
4,普通信箱,2,雙口,臺中市,烏日區,光明里,光明路8號,,烏日郵局,(04)23381449#21,收信時間09：30,120.64656,24.09349
3,普通信筒,2,雙口,臺中市,烏日區,九德里,中山路一段218號,萊爾富便利商店前,烏日郵局,(04)23381449#21,收信時間09：30,120.64155,24.10906
4,普通信箱,2,雙口,臺中市,霧峰區,五福里,五福路833號,永義商行旁,霧峰郵局,(04)23393034#21,收信時間09：00,120.64981,24.08636
3,普通信筒,2,雙口,桃園市,中壢區,中央里,元化路161號,,桃園郵局中壢投遞股,(03)4622472,10:00,121.22771800000001,24.96048
3,普通信筒,2,雙口,桃園市,中壢區,龍岡里,龍岡路三段756號,中壢龍岡郵局門口,桃園郵局中壢投遞股,(03)4622472#20,17:00,121.243536,24.925579
4,普通信箱,2,雙口,桃園市,中壢區,忠福里,中福路125號,,桃園郵局中壢投遞股,(03)4622472#20,10:00,121.2291,24.965465
3,普通信筒,2,雙口,桃園市,平鎮區,金星里,興安路120號,平鎮南勢郵局門口,平鎮郵局,(03)4024420,17:00,121.21002,24.915741
4,普通信箱,1,單口,桃園市,楊梅區,仁美里,中興路137號,治平中學,楊梅郵局,(03)4755283#11,16:00,121.18564099999999,24.915601000000002
4,普通信箱,1,單口,桃園市,楊梅區,上田里,和平路3號,,楊梅郵局,(03)4755283#11,11:00,121.124013,24.936462
4,普通信箱,2,雙口,桃園市,楊梅區,秀才里,秀才路813號,,楊梅郵局,(03)4755283#11,10:10,121.139302,24.898662
3,普通信筒,2,雙口,高雄市,那瑪夏區,瑪雅里,大光巷230號,那瑪夏郵局前,那瑪夏郵局,(07)6701138,收信時間15:30,120.730934,23.270005
3,普通信筒,2,雙口,高雄市,大樹區,竹寮里,竹寮路15-39號,綠陽社區牌樓旁,大樹郵局,(07)6510464#14,收信時間13:00,120.426111,22.674166
3,普通信筒,2,雙口,高雄市,田寮區,崇德里,崇德路84-1號,,阿蓮郵局,(07)6312140,收信時間10:00,120.380455,22.878235
3,普通信筒,2,雙口,高雄市,岡山區,仁壽里,仁壽路215號,岡山仁壽路郵局門口,岡山仁壽路郵局,(07)6254554,收信時間17:30,120.285949,22.786063000000002
3,普通信筒,2,雙口,高雄市,岡山區,協和里,巨輪路1號,空軍機校郵局外,空軍機校郵局,(07)6258391,收信時間16:30,120.278862,22.797449
3,普通信筒,2,雙口,高雄市,岡山區,協和里,巨輪路1號,空軍機校郵局門口,空軍機校郵局,(07)6258391,收信時間16:30,120.277202,22.798329000000003
6,限時普通雙用信箱,2,雙口,高雄市,岡山區,白米里,寶米路65號,,岡山郵局郵務股,(07)6212462#134,收信時間09:30,120.283117,22.781493
4,普通信箱,1,單口,高雄市,岡山區,三和里,山隙路61號,,岡山郵局郵務股,(07)6212462#134,收信時間10:00,120.340505,22.828965
4,普通信箱,2,雙口,高雄市,岡山區,華崗里,拕子中街74號,,岡山郵局郵務股,(07)6212462#134,收信時間08:30,120.327219,22.822897
3,普通信筒,2,雙口,高雄市,林園區,林內里,林內路153號,林園三庄郵局門口,林園三庄郵局,(07)6411223,收信時間17:00,120.400709,22.533872
6,限時普通雙用信箱,2,雙口,高雄市,美濃區,龍山里,龍肚街67-3號,,美濃郵局,(07)6812158#15,收信時間09:00,120.571819,22.88058
3,普通信筒,2,雙口,臺中市,烏日區,烏日里,三民街198號,德泰安書局前,烏日郵局,(04)23381449#21,收信時間09：30,120.62226,24.10749
4,普通信箱,2,雙口,臺中市,霧峰區,峰谷里,峰谷路249號,,霧峰郵局,(04)23393034#21,收信時間09：00,120.70781,24.0409
3,普通信筒,2,雙口,臺中市,霧峰區,本堂里,中正路806號,霧峰郵局前,霧峰郵局,(04)23393034#21,收信時間17：00,120.69836,24.06181
4,普通信箱,2,雙口,桃園市,平鎮區,宋屋里,延平路三段223號,新光合纖,平鎮郵局,(03)4024420,11:00,121.202346,24.938177
3,普通信筒,1,單口,桃園市,平鎮區,湧安里,自由街107號,雜貨店,平鎮郵局,(03)4024420,11:00,121.20453099999999,24.893610999999996
3,普通信筒,2,雙口,桃園市,楊梅區,埔心里,中興路25號,楊梅埔心里郵局門口,楊梅郵局,(03)4755283#11,17:00,121.184399,24.918743
4,普通信箱,2,雙口,桃園市,楊梅區,瑞原里,民富路三段58號,,楊梅郵局,(03)4755283#11,09:45,121.104741,24.927957000000003
5,限時普通雙用信筒,3,四口,桃園市,龍潭區,富林里,中正路三林段500號,桃園客家文化館郵局門口,龍潭郵局,(03)4792025#16,17:00,121.23448,24.845855
4,普通信箱,1,單口,高雄市,內門區,內興里,太和3號,道路旁,旗山郵局,(07)6612102#17,收信時間12:00,120.46866699999995,22.989286000000003
4,普通信箱,1,單口,高雄市,六龜區,新威里,新威128號,,六龜郵局,(07)6891046,收信時間10:30,120.668828,23.002241
4,普通信箱,1,單口,高雄市,甲仙區,小林里,五里路15號,小林國小大門口,甲仙郵局,(07)6751042#21,收信時間12:00,120.643934,23.163721
6,限時普通雙用信箱,2,雙口,高雄市,美濃區,清水里,中正路2段822號,南隆國中前,美濃郵局,(07)6812158#15,收信時間11:30,120.536101,22.866516
5,限時普通雙用信筒,2,雙口,高雄市,茄萣區,嘉賜里,濱海路4段29號,茄萣鄉公所前,湖內郵局,(07)6993057#13,收信時間09:30,120.182032,22.906908
5,限時普通雙用信筒,2,雙口,新北市,八里區,訊塘里,中山路2段391號,訊塘埔-瑞平藥局前,八里郵局(三重25支),(02)26102045#117,收信時間1430,121.398173,25.146805999999998
3,普通信筒,2,雙口,新北市,八里區,大崁里,忠八街2號,大崁國小,八里郵局(三重25支),(02)26102045#117,收信時間1440,121.419444,25.160277
3,普通信筒,2,雙口,新北市,三芝區,福德里,埔尾9-2號,拾翠山莊門口,三芝郵局(三重33支),(02)26366259#222,收信時間1430,121.500802,25.258116
5,限時普通雙用信筒,2,雙口,新北市,三重區,福田里,三民街258號,福田公園前,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.479317,25.067867
4,普通信箱,2,雙口,臺中市,烏日區,烏日里,新興路127號,7-11便利商店前,烏日郵局,(04)23381449#21,收信時間09：30,120.62755,24.10403
3,普通信筒,2,雙口,臺中市,烏日區,仁德里,信義街100號,烏日明道郵局前,烏日郵局,(04)23381449#21,收信時間16：30,120.64058,24.10554
4,普通信箱,2,雙口,臺中市,霧峰區,丁台里,丁台路684號,,霧峰郵局,(04)23393034#21,收信時間09：00,120.66586,24.03723
4,普通信箱,2,雙口,桃園市,中壢區,五福里,民族路310巷44號,,桃園郵局中壢投遞股,(03)4622472,10:30,121.208367,24.95823
3,普通信筒,2,雙口,桃園市,中壢區,復華里,自強四路88號,,桃園郵局中壢投遞股,(03)4622472#20,10:30,121.247924,24.972775
4,普通信箱,2,雙口,桃園市,中壢區,內定里,中園路二段544號,,桃園郵局中壢投遞股,(03)4622472#20,10:00,121.229877,25.00069
3,普通信筒,2,雙口,桃園市,中壢區,中山里,榮安十三街283號,,桃園郵局中壢投遞股,(03)4622472#20,11:00,121.25960400000001,24.962231
4,普通信箱,2,雙口,桃園市,平鎮區,雙連里,民族路雙連二段118巷54號,雜貨店,平鎮郵局,(03)4024420,11:00,121.183195,24.960956999999997
4,普通信箱,2,雙口,桃園市,楊梅區,,金德路51號,楊梅光華郵局門口,楊梅郵局,(03)4755283#11,17:00,121.146175,24.915214
3,普通信筒,2,雙口,桃園市,楊梅區,大平里,中山南路430號,,楊梅郵局,(03)4755283#11,16:00,121.13276900000001,24.906254000000004
5,限時普通雙用信筒,2,雙口,桃園市,楊梅區,永平里,中山北路二段318號,,楊梅郵局,(03)4755283#11,16:00,121.174717,24.907691
4,普通信箱,2,雙口,桃園市,楊梅區,上湖里,楊湖路三段621號,,楊梅郵局,(03)4755283#11,09:00,121.084094,24.91224
4,普通信箱,2,雙口,桃園市,楊梅區,永寧里,校前路409號,,楊梅郵局,(03)4755283#11,10:00,121.15143400000001,24.899183
3,普通信筒,2,雙口,高雄市,大寮區,永芳里,進學路72號,統一超商,鳳山郵局快捷股,(07)7414103,收信時間17:03,120.393846,22.605733
3,普通信筒,2,雙口,高雄市,大寮區,會社里,正氣路79號,中山工商門口右邊,鳳山郵局快捷股,(07)7414103,收信時間17:08,120.392941,22.599781
4,普通信箱,1,單口,高雄市,永安區,永港里,新興路66-1號,舊漁會前,岡山郵局郵務股,(07)6212462#134,收信時間10:30,120.20648,22.827533
4,普通信箱,2,雙口,高雄市,永安區,鹽田里,新興路117號,,岡山郵局郵務股,(07)6212462#134,收信時間11:00,120.209852,22.820719
3,普通信筒,2,雙口,高雄市,岡山區,信義里,柳橋西路36號,中正堂門口,岡山郵局郵務股,(07)6212462#134,收信時間10:30,120.288852,22.790858
3,普通信筒,3,四口,高雄市,岡山區,岡山里,民有路68號,岡山郵局門口,岡山郵局,(07)6212462,收信時間18:00,120.29808700000001,22.792299999999997
4,普通信箱,1,單口,高雄市,林園區,龔厝里,前厝路28號,三清殿斜對面,林園郵局,(07)6412106#12,收信時間12:00,120.375342,22.507758
3,普通信筒,2,雙口,新北市,三重區,中興里,興德路123號,,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.470734,25.053114
3,普通信筒,3,四口,新北市,三重區,光明里,集美街10號,集美國小,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.487889,25.056433
5,限時普通雙用信筒,2,雙口,臺中市,霧峰區,本堂里,中正路738號,教育廳前,霧峰郵局,(04)23393034#21,收信時間16：10,120.69794,24.05851
3,普通信筒,2,雙口,臺中市,霧峰區,吉峰里,吉峰東路168號,敦煌書局旁,霧峰郵局,(04)23393034#21,收信時間15：10,120.71481,24.06907
3,普通信筒,2,雙口,桃園市,平鎮區,湧光里,中豐路山頂段296號,平鎮山仔頂郵局門口,平鎮郵局,(03)4024420,17:00,121.210985,24.900009
5,限時普通雙用信筒,2,雙口,桃園市,楊梅區,楊明里,新農街610號,大同郵局門口,楊梅郵局,(03)4755283#11,17:00,121.163915,24.912934
4,普通信箱,1,單口,桃園市,楊梅區,雙榮里,民族路五段147巷5弄2號,,楊梅郵局,(03)4755283#11,10:30,121.17287300000001,24.957483999999997
3,普通信筒,2,雙口,高雄市,大寮區,永芳里,進學路151號,輔英科技大學校區行政大樓前,鳳山郵局快捷股,(07)7414103,收信時間17:05,120.389689,22.601917
3,普通信筒,1,單口,高雄市,內門區,內南里,大學路200號,實踐大學校門口前,旗山郵局,(07)6612102#17,收信時間12:00,120.470765,22.904785999999998
3,普通信筒,1,單口,高雄市,六龜區,寶來里,寶來街18-1號,六龜寶來郵局前,六龜寶來郵局,(07)6881420,收信時間16:00,120.68404799999998,23.10243000000001
5,限時普通雙用信筒,2,雙口,高雄市,永安區,保寧里,保安路69號,永安電信局門前,岡山郵局郵務股,(07)6212462#134,收信時間10:00,120.238047,22.823269
4,普通信箱,2,雙口,高雄市,田寮區,古亭里,古亭路20號,,阿蓮郵局,(07)6312140,收信時間10:00,120.3999,22.894351
4,普通信箱,1,單口,高雄市,甲仙區,寶隆里,光華路45號,寶隆國小校門斜對面,甲仙郵局,(07)6751042#21,收信時間12:00,120.555796,23.050008
3,普通信筒,3,四口,高雄市,岡山區,竹圍里,大仁路89號,岡山大仁郵局門口,岡山大仁郵局,(07)6243043,收信時間17:00,120.3014,22.806572000000003
3,普通信筒,1,單口,高雄市,岡山區,後協里,柳橋西路107號,中正堂前,岡山郵局郵務股,(07)6212462#134,收信時間09:00,120.283573,22.790006
3,普通信筒,3,四口,高雄市,岡山區,岡山里,岡山路339號,陽信銀行岡山分行門口,岡山郵局郵務股,(07)6212462#134,收信時間10:00,120.29286199999999,22.801148
6,限時普通雙用信箱,2,雙口,高雄市,岡山區,嘉峰里,宮中街2號,,岡山郵局郵務股,(07)6212462#134,收信時間09:00,120.320802,22.83237
5,限時普通雙用信筒,2,雙口,高雄市,鳥松區,鳥松里,澄清路840號,正修科技大學門口,鳳山郵局快捷股,(07)7414103,收信時間17:30,120.349999,22.649722
3,普通信筒,2,雙口,高雄市,鳥松區,仁美里,學堂路89號,鳥松仁美郵局門口,鳥松仁美郵局,(07)7311412,收信時間17:30,120.39223199999999,22.658524
6,限時普通雙用信箱,2,雙口,高雄市,湖內區,海山里,仁愛街14-1號,海山宮前,湖內郵局,(07)6993057#13,收信時間09:30,120.226122,22.883933
5,限時普通雙用信筒,2,雙口,臺南市,歸仁區,歸南里,民生南街2段106號,,歸仁郵局,(06)2307454,收信時間11:00,120.27920400000001,22.962235000000003
4,普通信箱,1,單口,宜蘭縣,大同鄉,寒溪村,寒溪巷35之2號,寒溪代辦所,羅東郵局郵務股,(03)9561933#301,收信時間 15:00,121.68666999999999,24.60832
3,普通信筒,1,單口,新竹縣,關西鎮,石光里,石岡子366號,,關西郵局,(03)5872147,收件時間 10：00,121.12958099999999,24.81366
3,普通信筒,3,四口,新北市,三重區,光正里,中正南路248號,,三重郵局郵務科投遞股,(02)29882776#201,收信時間1500,121.493471,25.053788
3,普通信筒,2,雙口,桃園市,中壢區,五權里,中大路300號,中央大學後門,桃園郵局中壢投遞股,(03)4622472,11:30,121.196005,24.968636
3,普通信筒,2,雙口,桃園市,中壢區,興仁里,榮民路55號,中壢頂壢郵局門口,桃園郵局中壢投遞股,(03)4622472,17:00,121.261084,24.969211
3,普通信筒,2,雙口,桃園市,中壢區,龍昌里,龍文街29號,中壢仁美郵局門口,桃園郵局中壢投遞股,(03)4622472#20,17:10,121.255155,24.933746
3,普通信筒,3,四口,桃園市,中壢區,自立里,莊敬路856號,中壢自立郵局門口,桃園郵局中壢投遞股,(03)4622472#20,17:00,121.254265,24.964058
3,普通信筒,2,雙口,桃園市,平鎮區,復旦里,復旦路二段122號,復旦中學,平鎮郵局,(03)4024420,11:00,121.202436,24.948464
3,普通信筒,1,單口,桃園市,平鎮區,高雙里,高雙路181號,平鎮高雙郵局門口,平鎮郵局,(03)4024420,17:00,121.192125,24.958714
3,普通信筒,2,雙口,桃園市,平鎮區,南勢里,中豐路南勢二段340號,平南國中,平鎮郵局,(03)4024420,11:00,121.211639,24.907719
3,普通信筒,2,雙口,桃園市,平鎮區,湧安里,南豐路261號,平鎮工營中心,平鎮郵局,(03)4024420,11:00,121.202518,24.899907
3,普通信筒,2,雙口,高雄市,大寮區,中庄里,鳳屏一路370、372號,大寮中庄郵局門口,大寮中庄郵局,(07)7012348,收信時間17:00,120.390958,22.634897
